Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Correlation with Target
Dominik Kohr,"DF,MF",1.1526632439180817,-0.5135564456716046,-0.6134295107710254,-0.0363296933337937,-0.3268388610253102,-0.300251708848013,1.0999842626509293,Germany,29.0,4.0,0.78425,3.811052270723105,-0.504091431347117
Kévin N'Doram,MF,0.512559544362333,-0.7175657581428566,-0.6605698875846803,-0.17476679177523657,-0.44801928026338284,-0.03580414819340541,0.9420756255428844,France,27.0,5.0,0.6495000000000001,3.474724156602875,-0.5041216948829131
Rubén Alcaraz,MF,2.20110895870767,-0.47381960456945876,-0.6166969073439439,0.042648247437284334,-0.17536333697771941,-0.22812964685130185,1.1897499578226205,Spain,32.0,3.0,0.8173900000000001,4.177684972584704,-0.5051663014280808
Karol Linetty,MF,0.792880819685023,-0.41259118281912444,-0.3044717484988401,-0.005332636237778692,-0.44801928026338284,-0.300251708848013,1.2887957611796796,Italy,28.0,2.0,0.87481,3.856419744766792,-0.5080723707221259
Stijn Spierings,MF,0.4154403623607711,-1.075687368580008,-0.5416761623154558,1.1711521397476783,-0.44801928026338284,-0.1560075848545907,2.072089709762533,France,27.0,5.0,0.6495000000000001,4.209233311345646,-0.5081665637180215
Stijn Spierings,MF,0.4154403623607711,-1.075687368580008,-0.5416761623154558,1.1711521397476783,-0.44801928026338284,-0.1560075848545907,2.072089709762533,France,27.0,5.0,0.6495000000000001,4.209233311345646,-0.5081665637180215
Jude Bellingham,MF,1.297238389852225,0.6251414471926552,0.4706319769361193,0.7793162850232548,1.7938184756409612,0.25268409979343925,2.701422065534368,Spain,20.0,3.0,0.8173900000000001,3.96027184259734,-0.510041983802258
Jonathan Burkardt,"FW,MF",0.43972015786116153,-0.276869741289119,-0.0443653973734593,-0.5987661688917021,0.9758506457839707,-0.01176346086116837,1.0074633039034515,Germany,23.0,4.0,0.78425,3.150913647537244,-0.5101563359209864
Curtis Jones,MF,0.030274515559122254,-0.3051355957932581,0.07777941187261533,0.3385860303417673,-0.20565844178723755,-0.10792621019011657,1.8207680442950367,England,22.0,1.0,0.99232,3.6315792287917743,-0.5101730665783347
Jorge de Frutos,"FW,MF",0.4518600556113568,-0.17562425131852935,0.09907680481817517,-0.44080969934272984,-0.08447802254916494,-0.300251708848013,1.1625472397796028,Spain,26.0,3.0,0.8173900000000001,3.560003205856742,-0.5105187971839236
Leandro Barreiro Martins,MF,1.6183938666982989,-0.4476514409168262,-0.6233957787791531,-0.2362787157054982,-0.023887812930128555,-0.22812964685130185,0.9552518326408554,Germany,23.0,4.0,0.78425,3.116976191216557,-0.5111944988673193
Jan Schöppner,MF,0.9473886092329623,-0.5424226281993334,-0.6401901667159429,-0.22903868539134667,-0.17536333697771941,-0.08388552285787954,0.94590990990991,Germany,24.0,4.0,0.78425,3.2109039414414418,-0.5120579335337972
Lennard Maloney,MF,1.2630259507380384,-0.7888678110645392,-0.8992173053192389,-0.41339212049313945,-0.3268388610253102,-0.2040889595190648,0.5912513203800489,Germany,23.0,4.0,0.78425,2.880375858247032,-0.5122400124550907
Grischa Prömel,MF,1.1030000258491013,-0.2721708140697608,-0.31692376499015934,-0.045637586991403044,0.06699750149842593,0.20460272512896513,1.3588548799603992,Germany,28.0,4.0,0.78425,3.87931817197426,-0.5124879891192528
Dion Lopy,MF,0.8568911896405979,-0.5198903152255021,-0.4855688722168544,-0.0022571831335135707,-0.44801928026338284,-0.300251708848013,1.1836523665304282,Spain,21.0,3.0,0.8173900000000001,3.0737215382447785,-0.5137434605590662
Chris Richards,"DF,MF",1.0533368077801206,-0.8411846831435409,-0.9315614484211366,-0.5504646877944391,-0.3268388610253102,-0.2040889595190648,0.4457256416247525,England,23.0,1.0,0.99232,2.8378016670560893,-0.5142949458429472
Mattéo Guendouzi,MF,1.3546269973986025,-0.27929960479418636,-0.19809569099418223,0.06620653278622413,-0.20565844178723755,-0.03580414819340541,1.470657794676806,France,24.0,5.0,0.6495000000000001,3.518302566539925,-0.5144414189624514
Mattéo Guendouzi,MF,1.3546269973986025,-0.27929960479418636,-0.19809569099418223,0.06620653278622413,-0.20565844178723755,-0.03580414819340541,1.470657794676806,Italy,24.0,2.0,0.87481,3.574630066539924,-0.5144414189624514
Tom Krauß,MF,0.2278237607668447,-0.650716390861255,-0.6050846863972045,0.07129608807121102,-0.23595354659675571,0.012277226471068707,1.2091698860822186,Germany,22.0,4.0,0.78425,3.1820229259534423,-0.5146717363569264
Théo Le Bris,"DF,MF",0.4154403623607711,-0.37101610450554523,0.47923141440743505,-0.18295302415734202,-0.44801928026338284,-0.01176346086116837,1.54432391003895,France,20.0,5.0,0.6495000000000001,3.166185541525317,-0.5150358282885811
Martin Terrier,"FW,MF",0.42758026011096634,-0.21860304376907774,-0.24055188428271831,-0.18866779527765717,0.7940800169268616,0.13248066313225396,1.2969877499133249,France,26.0,5.0,0.6495000000000001,3.6054170374436616,-0.5154921898073119
Pathé Ciss,MF,0.5787771684543069,-0.5342185552703999,-0.6245021976866038,0.07048138249038279,-0.29654375621579204,-0.300251708848013,1.184015072765073,Spain,29.0,3.0,0.8173900000000001,3.8739572972972978,-0.5175212048563117
Beñat Prados,"MF,DF",0.3414973487914001,-0.5100649492560244,-0.33587415875385723,0.26872686718433714,-0.44801928026338284,-0.300251708848013,1.4906832298136643,Spain,22.0,3.0,0.8173900000000001,3.373291599378882,-0.5180145642626852
Jordan Ayew,"FW,MF",1.5488653614017263,-0.2712243870326463,0.17588978445390926,-0.46256594872653534,-0.023887812930128555,0.30076547445791335,1.2353992474318054,England,31.0,1.0,0.99232,4.151089510830674,-0.5187954646103009
Ben Brereton,"FW,MF",-0.03815036266925089,-0.4685859718389323,-0.14467708021787548,-0.2819532810329977,1.0364408554030071,-0.10792621019011657,1.183708898944193,Spain,24.0,3.0,0.8173900000000001,3.373758284313726,-0.5199789578748188
Ben Brereton,"FW,MF",-0.03815036266925089,-0.4685859718389323,-0.14467708021787548,-0.2819532810329977,1.0364408554030071,-0.10792621019011657,1.183708898944193,England,24.0,1.0,0.99232,3.417490784313726,-0.5199789578748188
Walace,MF,2.3158861738004255,-0.5444736464315667,-0.5079086510532502,-0.16298119588405027,-0.2662486514062739,-0.300251708848013,1.0343405394276304,Italy,28.0,2.0,0.87481,3.69102385062796,-0.5218238830573493
Mario Lemina,MF,2.017906865386542,-0.5237770079063028,-0.5328704904946654,-0.44530191321906765,-0.08447802254916494,-0.22812964685130185,0.7971986441231725,England,29.0,1.0,0.99232,3.6662591186800624,-0.5220154658303924
Moussa Sissoko,MF,0.752046618161639,-0.44454235216601834,-0.31260266651700813,-0.13363472027169607,-0.44801928026338284,-0.300251708848013,1.1666204511719704,France,33.0,5.0,0.6495000000000001,4.2206782932617815,-0.5225909223454961
Faride Alidou,"FW,MF",0.15719162840207243,-0.17786135931503702,0.589205935737725,-0.44251171896407815,0.40024365440312576,-0.300251708848013,1.4045902748786008,Germany,22.0,4.0,0.78425,3.3090461786710907,-0.5269212942814846
Remo Freuler,MF,1.638259153925891,-0.48313977244573886,-0.40445280015457025,0.32760950892565616,-0.35713396583482837,-0.22812964685130185,1.5278077180086869,Italy,31.0,2.0,0.87481,4.311777516705647,-0.527431081763631
Giulio Maggiore,MF,0.728870449729448,-0.5748287162686204,-0.7780729834144008,-0.23900173172728267,0.1578828159269804,-0.05984483552564246,0.8800000000000002,Italy,25.0,2.0,0.87481,3.2907025,-0.5279773614339356
Samu Costa,MF,1.2839948650338302,-0.6488191989964391,-0.6812253178310295,-0.13892027072114851,-0.3268388610253102,-0.2040889595190648,0.9616822622666088,Spain,22.0,3.0,0.8173900000000001,3.029440970473296,-0.5288436777230341
Leandro Trossard,"FW,MF",0.5622227624313135,0.11861046107456714,0.598595259642228,-0.020594113778374355,1.5211625323552977,-0.18004827218682773,1.8923254033741264,England,28.0,1.0,0.99232,4.278091512193183,-0.5305167992345854
Matteo Cancellieri,"FW,MF",0.7156269249110533,-0.2977433677308909,0.0886828783456583,-0.6747429184985502,0.1578828159269804,0.06035860113554279,0.9808207143098042,Italy,21.0,2.0,0.87481,2.956235964301373,-0.530729700482428
Benjamin André,MF,1.5786632922431145,-0.4707087039953697,-0.6639864513710894,0.4760309847831116,-0.023887812930128555,-0.300251708848013,1.5406414519332807,France,32.0,5.0,0.6495000000000001,4.363791943756633,-0.5318724338765282
Lewis Ferguson,MF,1.735378335927453,-0.10755225085337605,-0.13681403150222968,0.10944589491001848,0.1578828159269804,-0.05984483552564246,1.5834210448945991,Italy,23.0,2.0,0.87481,3.5479261791814896,-0.5319817163174461
Jim Allevinah,"MF,DF",0.7961917008896217,-0.19583027185381122,0.8587939895469129,-0.3968739904056364,-0.14506823216820122,-0.18004827218682773,1.562675188914588,France,28.0,5.0,0.6495000000000001,3.9781138727944825,-0.5349172993459108
